0.32, 0, 0, 5, 0.2596763, 0, 5876.767, -918.0538, -2.886256, 0.004950999, 0.07939652, 98.47684, 1.249842, 1.200416, 1.486023
 
7.750082, -0.0008787346, -0.01609716, 5, 0, 0.0045127904461593793051482021, 33992.74, -942.9886, -2.886256, 0.004950999, 0.07939652, 272.6958, 1.249842, 1.142624, 1.076126
 
7.760083, -0.0008817319, -0.01610595, 5, 0, 0.0045254220822003972584717979, 33917.49, -942.9886, -2.886256, 0.004950999, 0.07939652, 272.4331, 1.249842, 1.142624, 1.076126
 
7.770083, -0.0009070792, -0.01611476, 5, 0, 0.004539428873670182633505, 33842.45, -942.9886, -2.886256, 0.004950999, 0.07939652, 272.1708, 1.249842, 1.142624, 1.076126
 
7.780083, -0.0009336144, -0.01612383, 5, 0, 0.00455361363664433443035, 33767.61, -942.9886, -2.886256, 0.004950999, 0.07939652, 271.9089, 1.249842, 1.142624, 1.076126
 
7.790083, -0.0009497079, -0.01613317, 5, 0, 0.004567276639256930120340, 33692.99, -942.9886, -2.886256, 0.004950999, 0.07939652, 271.6474, 1.249842, 1.142624, 1.076126
 
7.800084, -0.0009673338, -0.01614267, 5, 0, 0.004581110668144445199765, 33618.57, -942.9886, -2.886256, 0.004950999, 0.07939652, 271.3864, 1.249842, 1.142624, 1.076126
 
7.810084, -0.0009887235, -0.01615234, 5, 0, 0.004595256364203006273135, 33544.34, -942.9886, -2.886256, 0.004950999, 0.07939652, 271.1256, 1.249842, 1.142624, 1.076126
 
7.820084, -0.001012125, -0.01616223, 5, 0, 0.0046096173623741475410082021, 33470.33, -942.9886, -2.886256, 0.004950999, 0.07939652, 270.8653, 1.249842, 1.142624, 1.076126
 
7.830084, -0.001044197, -0.01617235, 5, 0, 0.004624606903809476922975, 33396.52, -942.9886, -2.886256, 0.004950999, 0.07939652, 270.6053, 1.249842, 1.142624, 1.076126
 
7.840085, -0.001079428, -0.01618279, 5, 0, 0.004639919398413680937465, 33322.9, -942.9886, -2.886256, 0.004950999, 0.07939652, 270.3457, 1.249842, 1.142624, 1.076126
 
7.850085, -0.001101158, -0.01619359, 5, 0, 0.0046545443153034795372582021, 33249.5, -942.9886, -2.886256, 0.004950999, 0.07939652, 270.0865, 1.249842, 1.142624, 1.076126
 
7.860085, -0.001126127, -0.0162046, 5, 0, 0.0046694678770591359047082021, 33176.29, -942.9886, -2.886256, 0.004950999, 0.07939652, 269.8276, 1.249842, 1.142624, 1.076126
 
7.870085, -0.001154453, -0.01621586, 5, 0, 0.0046847048422931978538132021, 33103.29, -942.9886, -2.886256, 0.004950999, 0.07939652, 269.5692, 1.249842, 1.142624, 1.076126
 
7.880085, -0.001166807, -0.0162274, 5, 0, 0.0046990805990769216618317979, 33030.48, -942.9886, -2.886256, 0.004950999, 0.07939652, 269.3112, 1.249842, 1.142624, 1.076126
 
7.890086, -0.001182996, -0.01623907, 5, 0, 0.004713764550416946243765, 32957.86, -942.9886, -2.886256, 0.004950999, 0.07939652, 269.0535, 1.249842, 1.142624, 1.076126
 
7.900086, -0.001188774, -0.0162509, 5, 0, 0.0047278876744798413584417979, 32885.46, -942.9886, -2.886256, 0.004950999, 0.07939652, 268.7962, 1.249842, 1.142624, 1.076126
 
7.910086, -0.00119858, -0.01626279, 5, 0, 0.0047423103115622393084832021, 32813.25, -942.9886, -2.886256, 0.004950999, 0.07939652, 268.5392, 1.249842, 1.142624, 1.076126
 
7.920086, -0.001214861, -0.01627477, 5, 0, 0.004757197410863353015560, 32741.23, -942.9886, -2.886256, 0.004950999, 0.07939652, 268.2827, 1.249842, 1.142624, 1.076126
 
7.930087, -0.00122058, -0.01628692, 5, 0, 0.004771512396889473890655, 32669.42, -942.9886, -2.886256, 0.004950999, 0.07939652, 268.0265, 1.249842, 1.142624, 1.076126
 
7.940087, -0.00123019, -0.01629913, 5, 0, 0.0047861208188593737702767979, 32597.79, -942.9886, -2.886256, 0.004950999, 0.07939652, 267.7707, 1.249842, 1.142624, 1.076126
 
7.950087, -0.001243758, -0.01631143, 5, 0, 0.0048010391716929513745967979, 32526.36, -942.9886, -2.886256, 0.004950999, 0.07939652, 267.5153, 1.249842, 1.142624, 1.076126
 
7.960087, -0.001251744, -0.01632387, 5, 0, 0.0048156875287321130900117979, 32455.12, -942.9886, -2.886256, 0.004950999, 0.07939652, 267.2602, 1.249842, 1.142624, 1.076126
 
7.970088, -0.001258433, -0.01633639, 5, 0, 0.004830310709314552102095, 32384.08, -942.9886, -2.886256, 0.004950999, 0.07939652, 267.0055, 1.249842, 1.142624, 1.076126
 
7.980088, -0.001260102, -0.01634897, 5, 0, 0.004844674311946741433070, 32313.23, -942.9886, -2.886256, 0.004950999, 0.07939652, 266.7512, 1.249842, 1.142624, 1.076126
 
7.990088, -0.00126532, -0.01636157, 5, 0, 0.0048592992288365400328632021, 32242.58, -942.9886, -2.886256, 0.004950999, 0.07939652, 266.4972, 1.249842, 1.142624, 1.076126
 
8.000088, -0.001274432, -0.01637422, 5, 0, 0.0048742210542848368126032021, 32172.11, -942.9886, -2.886256, 0.004950999, 0.07939652, 266.2436, 1.249842, 1.142624, 1.076126
 
8.010088, -0.001275674, -0.01638697, 5, 0, 0.0048887088028932540279167979, 32101.84, -942.9886, -2.886256, 0.004950999, 0.07939652, 265.9904, 1.249842, 1.142624, 1.076126
 
8.020088, -0.00128322, -0.01639972, 5, 0, 0.0049036358372636295707867979, 32031.74, -942.9886, -2.886256, 0.004950999, 0.07939652, 265.7375, 1.249842, 1.142624, 1.076126
 
8.030088, -0.00127801, -0.01641256, 5, 0, 0.0049178101823936238413717979, 31961.85, -942.9886, -2.886256, 0.004950999, 0.07939652, 265.485, 1.249842, 1.142624, 1.076126
 
8.040089, -0.001281614, -0.01642534, 5, 0, 0.0049325627178743434563132021, 31892.14, -942.9886, -2.886256, 0.004950999, 0.07939652, 265.2328, 1.249842, 1.142624, 1.076126
 
8.050089, -0.00127517, -0.01643815, 5, 0, 0.00494672230439178991290, 31822.62, -942.9886, -2.886256, 0.004950999, 0.07939652, 264.9811, 1.249842, 1.142624, 1.076126
 
8.060089, -0.001275226, -0.0164509, 5, 0, 0.004961309890673366058465, 31753.28, -942.9886, -2.886256, 0.004950999, 0.07939652, 264.7297, 1.249842, 1.142624, 1.076126
 
8.070089, -0.001264905, -0.01646366, 5, 0, 0.00497526719738341186530, 31684.14, -942.9886, -2.886256, 0.004950999, 0.07939652, 264.4786, 1.249842, 1.142624, 1.076126
 
8.08009, -0.001245147, -0.01647631, 5, 0, 0.004988620269132321149055, 31615.18, -942.9886, -2.886256, 0.004950999, 0.07939652, 264.2279, 1.249842, 1.142624, 1.076126
 
8.09009, -0.001235027, -0.01648876, 5, 0, 0.005002562817229810460355, 31546.41, -942.9886, -2.886256, 0.004950999, 0.07939652, 263.9776, 1.249842, 1.142624, 1.076126
 
8.10009, -0.001215363, -0.01650111, 5, 0, 0.005015894185136724897735, 31477.81, -942.9886, -2.886256, 0.004950999, 0.07939652, 263.7276, 1.249842, 1.142624, 1.076126
 
8.11009, -0.001207519, -0.01651326, 5, 0, 0.0050299582747493940302717979, 31409.4, -942.9886, -2.886256, 0.004950999, 0.07939652, 263.4779, 1.249842, 1.142624, 1.076126
 
8.12009, -0.001192638, -0.01652534, 5, 0, 0.00504357352890959237670, 31341.18, -942.9886, -2.886256, 0.004950999, 0.07939652, 263.2287, 1.249842, 1.142624, 1.076126
 
8.130091, -0.00118138, -0.01653726, 5, 0, 0.005057409294104467043835, 31273.13, -942.9886, -2.886256, 0.004950999, 0.07939652, 262.9798, 1.249842, 1.142624, 1.076126
 
8.140091, -0.001179414, -0.01654908, 5, 0, 0.0050718458216457503770932021, 31205.27, -942.9886, -2.886256, 0.004950999, 0.07939652, 262.7312, 1.249842, 1.142624, 1.076126
 
8.150091, -0.001169631, -0.01656087, 5, 0, 0.0050858022602021337531467979, 31137.58, -942.9886, -2.886256, 0.004950999, 0.07939652, 262.4829, 1.249842, 1.142624, 1.076126
 
8.160091, -0.001171284, -0.01657257, 5, 0, 0.005100503574615754212180, 31070.09, -942.9886, -2.886256, 0.004950999, 0.07939652, 262.2351, 1.249842, 1.142624, 1.076126
 
8.170092, -0.001162299, -0.01658428, 5, 0, 0.005114549433001138992225, 31002.77, -942.9886, -2.886256, 0.004950999, 0.07939652, 261.9875, 1.249842, 1.142624, 1.076126
 
8.180092, -0.001159352, -0.0165959, 5, 0, 0.0051289946420792202640332021, 30935.63, -942.9886, -2.886256, 0.004950999, 0.07939652, 261.7404, 1.249842, 1.142624, 1.076126
 
8.190092, -0.001146287, -0.0166075, 5, 0, 0.0051428000218953195093167979, 30868.68, -942.9886, -2.886256, 0.004950999, 0.07939652, 261.4936, 1.249842, 1.142624, 1.076126
 
8.200092, -0.001146748, -0.01661896, 5, 0, 0.005157487445850063266670, 30801.88, -942.9886, -2.886256, 0.004950999, 0.07939652, 261.2471, 1.249842, 1.142624, 1.076126
 
8.210093, -0.001139513, -0.01663043, 5, 0, 0.005171700857895648260730, 30735.28, -942.9886, -2.886256, 0.004950999, 0.07939652, 261.0009, 1.249842, 1.142624, 1.076126
 
8.220093, -0.001138, -0.01664182, 5, 0, 0.005186303202789780901830, 30668.85, -942.9886, -2.886256, 0.004950999, 0.07939652, 260.7552, 1.249842, 1.142624, 1.076126
 
8.230093, -0.001144385, -0.0166532, 5, 0, 0.0052014576934242537531732021, 30602.59, -942.9886, -2.886256, 0.004950999, 0.07939652, 260.5097, 1.249842, 1.142624, 1.076126
 
8.240093, -0.001160574, -0.01666465, 5, 0, 0.0052173171248467278963132021, 30536.52, -942.9886, -2.886256, 0.004950999, 0.07939652, 260.2646, 1.249842, 1.142624, 1.076126
 
8.250093, -0.001168093, -0.01667625, 5, 0, 0.0052326895220548550498717979, 30470.62, -942.9886, -2.886256, 0.004950999, 0.07939652, 260.0199, 1.249842, 1.142624, 1.076126
 
8.260094, -0.0011852, -0.01668793, 5, 0, 0.005248760782975190212095, 30404.88, -942.9886, -2.886256, 0.004950999, 0.07939652, 259.7755, 1.249842, 1.142624, 1.076126
 
8.270094, -0.001193558, -0.01669979, 5, 0, 0.005264339800759090940070, 30339.33, -942.9886, -2.886256, 0.004950999, 0.07939652, 259.5314, 1.249842, 1.142624, 1.076126
 
8.280094, -0.001193507, -0.01671172, 5, 0, 0.005279418762023430407565, 30273.95, -942.9886, -2.886256, 0.004950999, 0.07939652, 259.2876, 1.249842, 1.142624, 1.076126
 
8.290094, -0.001203256, -0.01672366, 5, 0, 0.005295192246231604959060, 30208.73, -942.9886, -2.886256, 0.004950999, 0.07939652, 259.0442, 1.249842, 1.142624, 1.076126
 
8.300095, -0.001209649, -0.01673569, 5, 0, 0.00531080859462373682280, 30143.68, -942.9886, -2.886256, 0.004950999, 0.07939652, 258.8011, 1.249842, 1.142624, 1.076126
 
8.310095, -0.001228005, -0.01674779, 5, 0, 0.0053272896240809520476567979, 30078.8, -942.9886, -2.886256, 0.004950999, 0.07939652, 258.5583, 1.249842, 1.142624, 1.076126
 
8.320095, -0.001235156, -0.01676007, 5, 0, 0.0053431117248951950550317979, 30014.09, -942.9886, -2.886256, 0.004950999, 0.07939652, 258.3159, 1.249842, 1.142624, 1.076126
 
8.330095, -0.001243411, -0.01677242, 5, 0, 0.0053590692576834859037867979, 29949.55, -942.9886, -2.886256, 0.004950999, 0.07939652, 258.0738, 1.249842, 1.142624, 1.076126
 
8.340096, -0.001253799, -0.01678485, 5, 0, 0.0053752368836622868654517979, 29885.18, -942.9886, -2.886256, 0.004950999, 0.07939652, 257.832, 1.249842, 1.142624, 1.076126
 
8.350096, -0.001247248, -0.01679739, 5, 0, 0.005390325394617095383815, 29820.97, -942.9886, -2.886256, 0.004950999, 0.07939652, 257.5905, 1.249842, 1.142624, 1.076126
 
8.360096, -0.001248677, -0.01680986, 5, 0, 0.005405969523926980650915, 29756.94, -942.9886, -2.886256, 0.004950999, 0.07939652, 257.3494, 1.249842, 1.142624, 1.076126
 
8.370096, -0.001244337, -0.01682235, 5, 0, 0.005421264655457588788305, 29693.06, -942.9886, -2.886256, 0.004950999, 0.07939652, 257.1086, 1.249842, 1.142624, 1.076126
 
8.380096, -0.001238974, -0.01683479, 5, 0, 0.0054365085659210804067132021, 29629.36, -942.9886, -2.886256, 0.004950999, 0.07939652, 256.8681, 1.249842, 1.142624, 1.076126
 
8.390097, -0.001241335, -0.01684718, 5, 0, 0.005452301149510219104555, 29565.82, -942.9886, -2.886256, 0.004950999, 0.07939652, 256.6279, 1.249842, 1.142624, 1.076126
 
8.400097, -0.001240005, -0.01685959, 5, 0, 0.005467887112523558183370, 29502.43, -942.9886, -2.886256, 0.004950999, 0.07939652, 256.3881, 1.249842, 1.142624, 1.076126
 
8.410097, -0.001248356, -0.01687199, 5, 0, 0.005484169334788091933895, 29439.22, -942.9886, -2.886256, 0.004950999, 0.07939652, 256.1485, 1.249842, 1.142624, 1.076126
 
8.420097, -0.001252676, -0.01688448, 5, 0, 0.005500241463862115571510, 29376.17, -942.9886, -2.886256, 0.004950999, 0.07939652, 255.9094, 1.249842, 1.142624, 1.076126
 
8.430098, -0.001266269, -0.016897, 5, 0, 0.005517006379572614705415, 29313.28, -942.9886, -2.886256, 0.004950999, 0.07939652, 255.6705, 1.249842, 1.142624, 1.076126
 
8.440098, -0.001273335, -0.01690967, 5, 0, 0.0055334031981228899263367979, 29250.56, -942.9886, -2.886256, 0.004950999, 0.07939652, 255.4319, 1.249842, 1.142624, 1.076126
 
8.450098, -0.001276325, -0.0169224, 5, 0, 0.0055495803737921512573332021, 29188, -942.9886, -2.886256, 0.004950999, 0.07939652, 255.1937, 1.249842, 1.142624, 1.076126
 
8.460098, -0.001291082, -0.01693516, 5, 0, 0.0055666230986802017879117979, 29125.61, -942.9886, -2.886256, 0.004950999, 0.07939652, 254.9558, 1.249842, 1.142624, 1.076126
 
8.470098, -0.001299125, -0.01694807, 5, 0, 0.005583289913024875534665, 29063.36, -942.9886, -2.886256, 0.004950999, 0.07939652, 254.7182, 1.249842, 1.142624, 1.076126
 
8.480099, -0.001302956, -0.01696106, 5, 0, 0.0055997292711054606544817979, 29001.28, -942.9886, -2.886256, 0.004950999, 0.07939652, 254.4809, 1.249842, 1.142624, 1.076126
 
8.490099, -0.001318331, -0.01697409, 5, 0, 0.005617028101329024327675, 28939.36, -942.9886, -2.886256, 0.004950999, 0.07939652, 254.2439, 1.249842, 1.142624, 1.076126
 
8.500099, -0.001329078, -0.01698728, 5, 0, 0.0056340960026737628354382021, 28877.6, -942.9886, -2.886256, 0.004950999, 0.07939652, 254.0072, 1.249842, 1.142624, 1.076126
 
8.510099, -0.001321027, -0.01700057, 5, 0, 0.0056499198397953654305232021, 28815.99, -942.9886, -2.886256, 0.004950999, 0.07939652, 253.7709, 1.249842, 1.142624, 1.076126
 
8.5201, -0.001327154, -0.01701378, 5, 0, 0.005666753339646576960510, 28754.54, -942.9886, -2.886256, 0.004950999, 0.07939652, 253.5348, 1.249842, 1.142624, 1.076126
 
8.5301, -0.001326866, -0.01702705, 5, 0, 0.005683193565880833192645, 28693.25, -942.9886, -2.886256, 0.004950999, 0.07939652, 253.2991, 1.249842, 1.142624, 1.076126
 
8.5401, -0.001338106, -0.01704032, 5, 0, 0.005700488923489686371955, 28632.12, -942.9886, -2.886256, 0.004950999, 0.07939652, 253.0637, 1.249842, 1.142624, 1.076126
 
8.5501, -0.001342618, -0.0170537, 5, 0, 0.0057173849304058430595017979, 28571.15, -942.9886, -2.886256, 0.004950999, 0.07939652, 252.8286, 1.249842, 1.142624, 1.076126
 
8.560101, -0.001345398, -0.01706713, 5, 0, 0.005734214957642318050995, 28510.33, -942.9886, -2.886256, 0.004950999, 0.07939652, 252.5938, 1.249842, 1.142624, 1.076126
 
8.570101, -0.00134144, -0.01708058, 5, 0, 0.005750612644346264384235, 28449.68, -942.9886, -2.886256, 0.004950999, 0.07939652, 252.3593, 1.249842, 1.142624, 1.076126
 
8.580101, -0.001353993, -0.01709399, 5, 0, 0.0057682188009724924451717979, 28389.16, -942.9886, -2.886256, 0.004950999, 0.07939652, 252.1251, 1.249842, 1.142624, 1.076126
 
8.590101, -0.001345208, -0.01710753, 5, 0, 0.0057843812180292146437067979, 28328.8, -942.9886, -2.886256, 0.004950999, 0.07939652, 251.8912, 1.249842, 1.142624, 1.076126
 
8.600101, -0.001337766, -0.01712099, 5, 0, 0.005800647813527503423305, 28268.6, -942.9886, -2.886256, 0.004950999, 0.07939652, 251.6576, 1.249842, 1.142624, 1.076126
 
8.610102, -0.001341867, -0.01713436, 5, 0, 0.0058177582544025691930367979, 28208.55, -942.9886, -2.886256, 0.004950999, 0.07939652, 251.4243, 1.249842, 1.142624, 1.076126
 
8.620102, -0.001341553, -0.01714778, 5, 0, 0.0058346056447126313800932021, 28148.65, -942.9886, -2.886256, 0.004950999, 0.07939652, 251.1914, 1.249842, 1.142624, 1.076126
 
8.630102, -0.001337425, -0.0171612, 5, 0, 0.005851215160914456095490, 28088.91, -942.9886, -2.886256, 0.004950999, 0.07939652, 250.9587, 1.249842, 1.142624, 1.076126
 
8.640102, -0.001344501, -0.01717457, 5, 0, 0.005868662445417273199425, 28029.31, -942.9886, -2.886256, 0.004950999, 0.07939652, 250.7264, 1.249842, 1.142624, 1.076126
 
8.650103, -0.001352017, -0.01718801, 5, 0, 0.005886205226824867627410, 27969.88, -942.9886, -2.886256, 0.004950999, 0.07939652, 250.4943, 1.249842, 1.142624, 1.076126
 
8.660103, -0.001352663, -0.01720154, 5, 0, 0.005903320008468323684880, 27910.59, -942.9886, -2.886256, 0.004950999, 0.07939652, 250.2626, 1.249842, 1.142624, 1.076126
 
8.670103, -0.001352113, -0.01721506, 5, 0, 0.005920387909813070874180, 27851.45, -942.9886, -2.886256, 0.004950999, 0.07939652, 250.0311, 1.249842, 1.142624, 1.076126
 
8.680103, -0.001347582, -0.01722858, 5, 0, 0.005937206651051717227095, 27792.46, -942.9886, -2.886256, 0.004950999, 0.07939652, 249.8, 1.249842, 1.142624, 1.076126
 
8.690104, -0.001336764, -0.01724206, 5, 0, 0.0059535878428357387955532021, 27733.63, -942.9886, -2.886256, 0.004950999, 0.07939652, 249.5692, 1.249842, 1.142624, 1.076126
 
8.700104, -0.001329562, -0.01725543, 5, 0, 0.005970236425953154234425, 27674.93, -942.9886, -2.886256, 0.004950999, 0.07939652, 249.3386, 1.249842, 1.142624, 1.076126
 
8.710104, -0.001335972, -0.01726872, 5, 0, 0.005987898144414880420545, 27616.39, -942.9886, -2.886256, 0.004950999, 0.07939652, 249.1083, 1.249842, 1.142624, 1.076126
 
8.720104, -0.001337596, -0.01728208, 5, 0, 0.00600527076770123525295, 27558, -942.9886, -2.886256, 0.004950999, 0.07939652, 248.8784, 1.249842, 1.142624, 1.076126
 
8.730104, -0.00133497, -0.01729546, 5, 0, 0.0060223794722689414349717979, 27499.75, -942.9886, -2.886256, 0.004950999, 0.07939652, 248.6487, 1.249842, 1.142624, 1.076126
 
8.740105, -0.001350225, -0.01730881, 5, 0, 0.00604083902396238949230, 27441.65, -942.9886, -2.886256, 0.004950999, 0.07939652, 248.4194, 1.249842, 1.142624, 1.076126
 
8.750105, -0.001344073, -0.01732231, 5, 0, 0.0060578105602486882452317979, 27383.7, -942.9886, -2.886256, 0.004950999, 0.07939652, 248.1903, 1.249842, 1.142624, 1.076126
 
8.760105, -0.001336486, -0.01733575, 5, 0, 0.0060746987537817007434732021, 27325.88, -942.9886, -2.886256, 0.004950999, 0.07939652, 247.9615, 1.249842, 1.142624, 1.076126
 
8.770105, -0.001329714, -0.01734911, 5, 0, 0.006091655531455443000870, 27268.23, -942.9886, -2.886256, 0.004950999, 0.07939652, 247.7331, 1.249842, 1.142624, 1.076126
 
8.780106, -0.001335778, -0.01736241, 5, 0, 0.006109586377557905282040, 27210.71, -942.9886, -2.886256, 0.004950999, 0.07939652, 247.5049, 1.249842, 1.142624, 1.076126
 
8.790106, -0.001335183, -0.01737577, 5, 0, 0.0061270840149741417480282021, 27153.34, -942.9886, -2.886256, 0.004950999, 0.07939652, 247.277, 1.249842, 1.142624, 1.076126
 
8.800106, -0.001336994, -0.01738912, 5, 0, 0.006144801295271383422405, 27096.11, -942.9886, -2.886256, 0.004950999, 0.07939652, 247.0494, 1.249842, 1.142624, 1.076126
 
8.810106, -0.001336901, -0.01740249, 5, 0, 0.0061624239468175102035132021, 27039.03, -942.9886, -2.886256, 0.004950999, 0.07939652, 246.8221, 1.249842, 1.142624, 1.076126
 
8.820107, -0.001347031, -0.01741586, 5, 0, 0.006180856585746902014410, 26982.09, -942.9886, -2.886256, 0.004950999, 0.07939652, 246.5951, 1.249842, 1.142624, 1.076126
 
8.830107, -0.00134103, -0.01742933, 5, 0, 0.006198155415970474369140, 26925.29, -942.9886, -2.886256, 0.004950999, 0.07939652, 246.3684, 1.249842, 1.142624, 1.076126
 
8.840107, -0.001338003, -0.01744274, 5, 0, 0.006215699065531748590980, 26868.63, -942.9886, -2.886256, 0.004950999, 0.07939652, 246.142, 1.249842, 1.142624, 1.076126
 
8.850107, -0.001332783, -0.01745612, 5, 0, 0.006233106414965295177585, 26812.12, -942.9886, -2.886256, 0.004950999, 0.07939652, 245.9158, 1.249842, 1.142624, 1.076126
 
8.860107, -0.001335848, -0.01746945, 5, 0, 0.0062511614070439766615567979, 26755.75, -942.9886, -2.886256, 0.004950999, 0.07939652, 245.69, 1.249842, 1.142624, 1.076126
 
8.870108, -0.001343391, -0.01748281, 5, 0, 0.006269612277200626780335, 26699.52, -942.9886, -2.886256, 0.004950999, 0.07939652, 245.4644, 1.249842, 1.142624, 1.076126
 
8.880108, -0.001348553, -0.01749624, 5, 0, 0.006287953759993631554920, 26643.42, -942.9886, -2.886256, 0.004950999, 0.07939652, 245.2391, 1.249842, 1.142624, 1.076126
 
8.890108, -0.0013514, -0.01750972, 5, 0, 0.006306183250961942922210, 26587.46, -942.9886, -2.886256, 0.004950999, 0.07939652, 245.0141, 1.249842, 1.142624, 1.076126
 
8.900108, -0.001354141, -0.01752324, 5, 0, 0.0063244552814605728699317979, 26531.65, -942.9886, -2.886256, 0.004950999, 0.07939652, 244.7894, 1.249842, 1.142624, 1.076126
 
8.910109, -0.00135556, -0.01753678, 5, 0, 0.006342680431660476586410, 26475.98, -942.9886, -2.886256, 0.004950999, 0.07939652, 244.5649, 1.249842, 1.142624, 1.076126
 
8.920109, -0.00135435, -0.01755034, 5, 0, 0.00636075365496642505980, 26420.44, -942.9886, -2.886256, 0.004950999, 0.07939652, 244.3408, 1.249842, 1.142624, 1.076126
 
8.930109, -0.001356013, -0.01756388, 5, 0, 0.0063790873243763030081532021, 26365.04, -942.9886, -2.886256, 0.004950999, 0.07939652, 244.1169, 1.249842, 1.142624, 1.076126
 
8.940109, -0.001357932, -0.01757744, 5, 0, 0.006397489577926902034125, 26309.77, -942.9886, -2.886256, 0.004950999, 0.07939652, 243.8933, 1.249842, 1.142624, 1.076126
 
8.950109, -0.001371559, -0.01759102, 5, 0, 0.006416842459756866649785, 26254.66, -942.9886, -2.886256, 0.004950999, 0.07939652, 243.67, 1.249842, 1.142624, 1.076126
 
8.96011, -0.001381783, -0.01760473, 5, 0, 0.0064360347331560607207332021, 26199.66, -942.9886, -2.886256, 0.004950999, 0.07939652, 243.4469, 1.249842, 1.142624, 1.076126
 
8.97011, -0.001394255, -0.01761855, 5, 0, 0.0064554813755834604358067979, 26144.81, -942.9886, -2.886256, 0.004950999, 0.07939652, 243.2242, 1.249842, 1.142624, 1.076126
 
8.98011, -0.001392982, -0.01763249, 5, 0, 0.006473955685889464988670, 26090.09, -942.9886, -2.886256, 0.004950999, 0.07939652, 243.0017, 1.249842, 1.142624, 1.076126
 
8.99011, -0.001389045, -0.01764642, 5, 0, 0.00649226157438159821520, 26035.51, -942.9886, -2.886256, 0.004950999, 0.07939652, 242.7795, 1.249842, 1.142624, 1.076126
 
9.000111, -0.001399758, -0.01766031, 5, 0, 0.006511737734034093558270, 25981.06, -942.9886, -2.886256, 0.004950999, 0.07939652, 242.5576, 1.249842, 1.142624, 1.076126
 
9.010111, -0.001409616, -0.01767431, 5, 0, 0.006531234729374903953860, 25926.75, -942.9886, -2.886256, 0.004950999, 0.07939652, 242.3359, 1.249842, 1.142624, 1.076126
 
9.020111, -0.001416658, -0.01768841, 5, 0, 0.00655059282012694733265, 25872.58, -942.9886, -2.886256, 0.004950999, 0.07939652, 242.1145, 1.249842, 1.142624, 1.076126
 
9.030111, -0.0014254, -0.01770258, 5, 0, 0.0065701610040695095058867979, 25818.53, -942.9886, -2.886256, 0.004950999, 0.07939652, 241.8934, 1.249842, 1.142624, 1.076126
 
9.040112, -0.001420606, -0.01771683, 5, 0, 0.0065887429654318171783067979, 25764.62, -942.9886, -2.886256, 0.004950999, 0.07939652, 241.6726, 1.249842, 1.142624, 1.076126
 
9.050112, -0.001413199, -0.01773104, 5, 0, 0.0066071434826750305719582021, 25710.85, -942.9886, -2.886256, 0.004950999, 0.07939652, 241.4521, 1.249842, 1.142624, 1.076126
 
9.060112, -0.001422776, -0.01774517, 5, 0, 0.006626902660427147393295, 25657.2, -942.9886, -2.886256, 0.004950999, 0.07939652, 241.2318, 1.249842, 1.142624, 1.076126
 
9.070112, -0.001431428, -0.0177594, 5, 0, 0.0066466713878697419470367979, 25603.69, -942.9886, -2.886256, 0.004950999, 0.07939652, 241.0118, 1.249842, 1.142624, 1.076126
 
9.080112, -0.001439576, -0.01777371, 5, 0, 0.0066664817866889579242817979, 25550.31, -942.9886, -2.886256, 0.004950999, 0.07939652, 240.7921, 1.249842, 1.142624, 1.076126
 
9.090113, -0.001435215, -0.01778811, 5, 0, 0.006685377151529662496820, 25497.06, -942.9886, -2.886256, 0.004950999, 0.07939652, 240.5726, 1.249842, 1.142624, 1.076126
 
9.100113, -0.001432988, -0.01780246, 5, 0, 0.0067044713235630572252267979, 25443.93, -942.9886, -2.886256, 0.004950999, 0.07939652, 240.3534, 1.249842, 1.142624, 1.076126
 
9.110113, -0.00143076, -0.01781679, 5, 0, 0.006723601089897306138615, 25390.94, -942.9886, -2.886256, 0.004950999, 0.07939652, 240.1345, 1.249842, 1.142624, 1.076126
 
9.120113, -0.001443558, -0.01783109, 5, 0, 0.006743970579686309358480, 25338.08, -942.9886, -2.886256, 0.004950999, 0.07939652, 239.9159, 1.249842, 1.142624, 1.076126
 
9.130114, -0.001454133, -0.01784553, 5, 0, 0.0067642575948757408436567979, 25285.36, -942.9886, -2.886256, 0.004950999, 0.07939652, 239.6975, 1.249842, 1.142624, 1.076126
 
9.140114, -0.001449593, -0.01786007, 5, 0, 0.00678342295551086130510, 25232.75, -942.9886, -2.886256, 0.004950999, 0.07939652, 239.4794, 1.249842, 1.142624, 1.076126
 
9.150114, -0.001448518, -0.01787457, 5, 0, 0.00680289564254863747275, 25180.28, -942.9886, -2.886256, 0.004950999, 0.07939652, 239.2616, 1.249842, 1.142624, 1.076126
 
9.160114, -0.001448259, -0.01788905, 5, 0, 0.006822475112489028284565, 25127.93, -942.9886, -2.886256, 0.004950999, 0.07939652, 239.044, 1.249842, 1.142624, 1.076126
 
9.170115, -0.001448723, -0.01790353, 5, 0, 0.006842159629024674152835, 25075.71, -942.9886, -2.886256, 0.004950999, 0.07939652, 238.8267, 1.249842, 1.142624, 1.076126
 
9.180115, -0.001450839, -0.01791802, 5, 0, 0.006862029062294116112220, 25023.62, -942.9886, -2.886256, 0.004950999, 0.07939652, 238.6096, 1.249842, 1.142624, 1.076126
 
9.190115, -0.001457637, -0.01793253, 5, 0, 0.00688233170424977520525, 24971.66, -942.9886, -2.886256, 0.004950999, 0.07939652, 238.3928, 1.249842, 1.142624, 1.076126
 
